Batch_ID,Time,Flour (kg),Sugar (kg),Yeast (kg),Water Temp (C),Salt (kg),Mixer Speed (RPM),Mixing Temp (C),Fermentation Temp (C),Oven Temp (C),Oven Humidity (%)
178,48,9.786102,4.952623,2.252657,27.7491,0.992935,129.470747,40.597715,37.475773,179.867778,47.038993
178,49,9.909163,4.870574,1.916363,27.346422,1.0557,129.132982,39.697017,36.936725,179.990907,45.019649
178,50,10.055958,4.676785,2.053337,27.585488,0.998704,130.052816,40.447797,36.852566,179.197024,44.500989
178,51,9.6696,4.963911,2.096849,27.95617,1.02818,131.036922,40.110177,37.306443,179.063081,44.073073
178,52,9.761311,4.841546,2.246236,27.595399,0.973666,132.237714,40.557491,37.361913,178.022417,43.817201
178,53,10.249563,4.877474,1.866751,27.920416,1.035855,133.386922,40.60722,36.745573,177.597187,43.419204
178,54,9.705089,4.769078,2.00614,27.571683,0.929361,134.902454,39.9347,37.408391,179.006906,45.831353
178,55,10.666522,4.694446,2.095171,27.943858,1.026052,137.189181,41.186218,36.734458,180.911025,44.716185
178,56,10.261962,4.938279,1.940089,28.09385,1.04531,136.362106,41.508953,37.590521,179.509906,44.667621
178,57,10.139503,4.548746,1.93888,27.930205,0.990887,138.480639,41.514375,37.370047,179.64199,46.255023
178,58,10.925892,4.629928,2.121051,27.942727,0.982819,139.666161,41.456883,36.977132,179.589687,45.510311
178,59,9.511954,4.811151,2.075084,27.852039,1.031062,142.468273,41.06352,37.228838,179.155415,43.636556
179,0,9.761014,5.062194,1.98586,24.937346,1.004398,148.868707,35.685008,36.984649,181.197561,45.413851
179,1,9.815607,5.063008,1.968662,25.091416,1.088419,150.294456,36.058451,37.397192,180.106607,46.700204
179,2,10.491029,5.26219,2.087892,25.296677,1.053094,154.618995,35.391405,37.461799,180.466175,44.810928
179,3,9.693864,5.188548,1.924143,25.072687,0.910703,155.691812,35.121952,36.846699,180.230024,45.171415
179,4,9.893924,4.791806,1.940629,25.417062,0.951559,158.00777,36.186838,37.240888,179.206005,43.145447
179,5,10.09543,5.032987,2.108356,25.605664,0.949662,159.716734,35.96323,36.891629,179.544361,44.375968
179,6,10.032503,5.202388,1.870101,25.631736,1.058707,161.169677,35.761879,36.925872,179.630274,46.056276
179,7,10.308236,4.843896,1.977058,26.080489,1.001958,163.547974,36.183478,36.597382,180.031619,46.098411
179,8,10.184705,5.373763,2.112915,25.704087,0.955026,163.325981,34.955578,36.811676,181.257571,43.823673
179,9,10.154915,5.061805,2.045949,25.575947,1.012305,164.867222,35.487438,37.030737,180.761806,42.363926
179,10,9.786192,5.082108,2.012988,26.538399,0.963262,165.346788,36.298157,36.851263,179.346341,45.830008
179,11,10.148563,5.138763,1.967033,25.719951,1.009397,167.960606,36.051258,36.787079,179.537154,45.710862
179,12,9.877732,5.124642,1.796608,25.357478,1.080945,168.605437,36.070485,37.072187,179.801638,43.754287
179,13,9.5941,5.041446,1.993391,25.311637,0.962439,166.234232,37.045372,36.956559,182.45732,44.272169
179,14,10.112879,4.666862,1.972948,25.707558,1.10628,169.50888,36.312134,37.07225,178.934208,42.478696
179,15,9.544262,4.987344,2.032494,26.46801,0.999118,169.264833,35.797776,37.19413,178.290356,45.501225
179,16,9.967893,5.244116,2.074933,26.459725,0.979692,169.986973,35.932867,36.988665,181.671709,45.846489
179,17,10.000468,4.678024,2.060285,26.552081,1.071143,168.342584,37.47793,36.917194,180.470374,45.8411
179,18,10.521046,4.931763,2.075461,25.959813,0.956692,168.573155,37.353305,36.893962,178.072707,47.318793
179,19,9.594963,5.059375,2.16395,25.745166,1.006086,168.965805,36.850019,36.781681,179.596167,44.635036
179,20,10.10962,4.782087,1.868427,26.48085,1.052681,167.505769,36.809933,36.857324,180.084618,44.924799
179,21,9.660517,5.083536,2.088634,26.340391,1.049082,167.406014,37.417868,37.237663,180.199425,46.516461
179,22,9.838023,5.194546,1.94365,25.926788,1.03464,166.800167,36.868358,37.156435,180.581446,44.581479
179,23,10.013665,5.179323,2.021286,26.55589,1.025457,164.808256,37.349893,37.273842,180.577511,42.813465
179,24,10.161237,4.918459,2.091467,26.565514,1.024722,162.44982,37.16789,37.170318,179.97776,46.39212
179,25,10.538301,4.932963,1.820418,26.170626,1.053233,160.91041,38.024512,36.871484,180.229032,44.929655
179,26,9.515886,4.607561,1.995549,26.321798,1.008632,160.483531,37.811952,37.052169,180.971028,45.439908
179,27,9.753638,4.996098,2.035457,26.200854,1.04688,159.978524,37.043506,36.839329,180.603908,45.25789
179,28,9.446017,5.07559,1.935245,26.856991,1.032413,155.776965,37.644661,37.278042,180.104708,44.543521
179,29,9.757733,4.89515,1.846391,26.111335,1.098698,155.449748,38.232362,37.172327,181.227496,46.499337
179,30,9.875175,4.820424,2.097168,26.526279,0.946549,152.840539,38.608315,36.956623,180.415405,43.197302
179,31,9.60512,4.939435,1.907605,26.918121,0.965034,150.123694,38.107996,36.838692,180.467611,45.760118
179,32,9.934411,4.787873,2.012806,27.032954,1.05412,148.975061,37.357232,37.035754,180.380842,44.098203
179,33,10.343739,5.047357,2.052389,26.265666,1.02058,146.231931,38.223772,36.629393,180.746824,44.6513
179,34,10.601085,4.925561,2.062652,26.88249,1.016599,144.990202,37.831881,36.939002,180.569464,43.735867
179,35,10.246371,4.841713,2.037445,26.45917,1.073087,142.71789,38.804019,36.502245,180.455612,47.344282
179,36,10.059159,5.126258,2.05981,26.468623,1.010861,139.640698,38.496413,36.931056,180.248811,43.044886
179,37,10.625286,5.2917,2.006226,26.836364,0.950041,138.993267,38.68346,37.360886,181.60586,44.373961
179,38,10.127953,4.854914,1.935888,27.0685,0.906183,137.080414,39.768121,37.008752,181.910181,45.107983
179,39,10.133046,4.783132,2.145881,27.34082,1.047296,134.840643,39.104437,37.178015,180.69603,45.214824
179,40,9.384735,5.06996,1.867564,26.890797,0.984129,134.22446,39.40111,36.800218,179.143003,45.514552
179,41,10.009664,4.759295,2.06381,26.829808,0.885632,131.736465,39.133235,36.716968,180.482115,44.67373
179,42,9.923387,4.962056,2.033272,27.282931,0.983297,132.490775,39.092546,36.643856,179.113546,44.940438
179,43,10.307297,4.847826,1.988201,26.931428,0.942065,129.564664,39.990042,37.306292,181.561984,45.840342
179,44,10.147887,5.325231,2.211104,27.731566,0.946735,130.354744,39.319088,36.666104,179.799306,45.16285
179,45,10.303674,5.143259,2.11172,27.273896,1.098853,128.986008,39.909575,36.981742,178.578832,45.857743
179,46,9.807501,4.791579,1.921724,27.426055,0.99987,128.936767,39.566451,37.159487,178.569261,45.641728
179,47,10.441557,5.158422,1.982645,27.302966,1.046651,130.057637,39.967772,37.343721,179.133754,44.799779
179,48,9.83658,5.311497,1.856086,27.024957,0.995136,130.678692,40.734903,36.996177,179.225996,46.180777
179,49,10.236446,5.237438,2.04475,27.371078,0.947585,129.418793,39.700149,36.95203,180.077362,45.58456
179,50,10.182094,5.033542,2.034422,27.360097,1.064398,129.316893,39.806927,37.105703,180.979664,47.188743
179,51,9.786621,5.177899,1.845404,28.112707,1.005145,131.352728,40.63653,37.06289,180.249623,45.70005
179,52,10.410297,5.345171,2.022089,27.779763,1.113019,133.333323,40.956926,37.037858,179.940294,44.26933
179,53,10.141411,4.995083,2.121713,27.562795,1.087292,130.747618,39.216814,36.971018,179.730693,44.964581
179,54,9.272684,5.295846,2.160459,27.538534,1.015134,132.95404,39.556501,36.759412,180.873654,45.48028
179,55,9.463757,5.195632,2.097281,27.663281,0.906579,133.909976,40.736654,36.94211,179.976018,45.075381
179,56,10.059003,5.078036,2.022422,27.524623,0.996963,135.812697,40.947759,37.006954,180.757178,46.185416
179,57,9.87876,5.061486,1.988335,27.827417,0.956856,138.630234,41.366963,36.936577,180.674062,44.079954
179,58,9.880206,5.022255,1.942554,28.232078,1.041069,142.040698,40.179602,36.51087,181.269407,44.349514
179,59,10.095599,5.002066,1.863311,28.892508,1.012103,140.525449,40.82638,37.229399,178.709612,45.933389
180,0,10.024777,4.979991,2.173755,25.267604,0.990723,150.959135,35.381584,36.8183,180.871716,45.516191
180,1,10.130729,5.016126,1.905739,25.28222,1.011019,152.489852,34.873188,37.083738,179.230601,47.80207
180,2,9.810245,4.884196,1.924517,25.733928,1.014824,154.862487,35.42076,37.215542,179.755694,44.813862
180,3,10.663224,4.844111,1.938403,25.395812,0.988445,154.782439,35.196446,37.172934,179.674273,44.720584
180,4,9.50916,4.91095,1.975652,25.760504,0.993132,160.374221,34.721597,36.833059,178.852937,43.722959
180,5,9.659846,5.389823,1.93479,25.505214,1.046089,159.420068,36.079028,36.81824,179.632376,46.288664
180,6,10.273132,5.172368,2.03486,25.738156,0.929135,161.586635,36.045399,36.934125,179.809225,42.395472
180,7,10.237203,5.099948,1.851181,25.365708,0.898453,161.992684,36.075752,36.922765,178.840645,45.366715
180,8,9.960243,5.030492,2.071111,26.05084,1.064197,162.659403,36.190217,36.814671,180.062692,45.756116
180,9,10.294333,4.913629,1.962605,25.627527,0.995192,165.080604,36.82387,36.703469,179.415046,45.430951
180,10,9.62317,4.88076,2.011435,25.838052,1.032837,165.376567,36.370059,37.205404,179.564188,43.168835
180,11,10.021336,4.894884,2.084198,25.422676,0.997238,167.66809,35.890533,37.008226,179.090398,45.265465
180,12,9.936178,5.003751,1.945324,25.855095,1.01288,169.322285,35.399652,37.287389,179.251554,46.893573
180,13,9.899273,5.266951,1.852092,25.635101,0.998311,169.94959,36.30797,36.937232,179.087972,45.902573
180,14,9.910258,5.104798,2.01285,25.473102,1.012297,170.50158,36.953373,37.111868,181.287704,44.524408
180,15,10.220444,4.903555,1.970953,25.59939,0.989187,169.975194,36.383016,36.984119,180.520847,45.536588
180,16,9.981457,5.236379,2.068733,25.781254,0.985888,170.560797,37.404759,37.194595,180.442451,45.624416
180,17,9.526427,4.727328,2.124891,26.244867,1.041413,169.880976,36.854211,37.093201,179.870211,45.512432
180,18,9.888207,5.137915,2.033015,25.730888,1.013628,170.348906,36.830243,37.573492,179.293357,45.860411
180,19,10.72538,5.261791,2.223665,25.855288,1.019846,168.69008,37.523904,36.893643,178.135549,43.527889
180,20,9.451169,5.174782,2.049217,26.472005,1.06588,169.085024,37.648582,37.142524,179.440383,46.180124
180,21,10.339222,5.06537,2.032622,26.255766,0.994234,166.934203,37.646245,37.579966,180.237372,44.225075
180,22,10.463859,4.927756,2.057502,26.186454,0.956663,166.293197,38.161285,36.87967,181.390907,42.625682
180,23,9.890581,5.116121,2.065507,25.838489,1.056278,165.517252,37.814119,37.096975,179.532832,45.868742
180,24,10.031736,5.062014,2.175222,26.383846,0.93589,163.953062,37.286086,36.939139,178.925993,43.378536
180,25,9.464462,4.874903,2.016613,26.409396,1.052543,162.265049,37.813864,37.234191,179.809098,44.989948
180,26,9.817065,5.028798,1.952057,26.207469,0.92714,158.822048,37.919176,37.065833,179.282392,45.376641
180,27,9.688892,5.116512,1.927288,26.505273,1.024664,159.044013,37.383656,36.979761,180.188658,43.090003
180,28,9.68226,4.896571,1.996645,27.08559,1.013977,156.689454,38.529186,37.272424,181.748849,45.472441
180,29,9.60288,4.948256,2.053037,27.319424,1.056496,154.052151,38.138918,36.490845,179.2063,47.189586
180,30,10.269578,5.084532,1.893109,26.990523,1.060779,152.881013,38.677102,37.047933,177.711623,45.164287
180,31,9.792742,5.047261,2.009532,26.94819,0.928285,149.798182,38.019729,36.892558,179.182477,43.997912
180,32,10.121154,5.084176,2.298548,26.394689,1.047335,149.166716,37.981189,37.101872,178.915348,44.136942
180,33,10.114137,5.098261,2.170757,26.961016,1.082025,148.878946,38.725366,36.291123,179.812746,44.730081
180,34,10.423875,4.914773,2.143459,26.577751,1.023041,144.944714,38.988874,37.933066,180.432057,44.047692
180,35,9.735502,4.883031,2.140097,26.881037,0.958736,142.048611,38.39554,37.150265,178.897314,45.551651
180,36,10.109558,4.488558,1.904346,27.113025,0.92159,141.976952,38.916469,36.725792,179.788002,44.885377
180,37,9.671069,4.999706,1.836941,27.595438,1.001022,140.008523,39.742772,37.12475,180.564875,43.913273
180,38,9.94463,4.757656,2.093683,27.06168,1.02974,137.739917,38.779701,37.16488,180.559408,43.734609
180,39,9.917144,4.787762,1.784387,27.539875,1.014361,136.406191,40.224181,36.756387,181.317054,44.643162
180,40,10.159318,4.892547,1.944986,27.672347,1.022326,135.108893,39.848326,36.959939,181.111901,46.201138
180,41,9.860407,4.612234,1.938355,27.281549,0.95125,132.5405,39.368954,37.04798,179.573551,46.183299
180,42,10.141755,5.059073,2.008215,27.288367,0.910736,132.684882,40.526598,37.131864,180.858862,44.872982
180,43,10.126127,4.717587,2.00743,27.024562,0.970374,133.590928,38.677824,36.900451,180.336556,45.283013
180,44,9.896209,4.917337,1.950761,27.172508,1.001641,130.334889,40.386744,36.895211,180.480727,44.261603
180,45,9.952759,5.020426,2.069408,27.98204,1.013286,129.450685,40.223868,36.799793,180.79884,43.508743
180,46,9.905212,4.778601,2.024217,27.296834,1.028089,131.067676,39.150495,37.201353,179.230881,46.798224
180,47,9.534095,4.956486,2.017523,27.354607,1.00328,130.248387,40.32905,37.075923,180.891605,43.876437
180,48,9.949515,4.947233,2.033346,27.210543,1.040604,128.956931,39.613599,37.198944,178.273609,45.305141
180,49,9.872481,5.102314,1.943483,27.846319,1.04495,128.850053,40.297933,37.342277,179.563554,47.183079
180,50,9.758573,5.130843,1.996999,27.543556,0.965314,131.271595,40.417657,36.930031,180.355144,43.90074
180,51,10.004799,5.001145,1.993184,27.500901,1.005678,132.723205,39.500866,37.074558,179.639134,44.199024
180,52,9.881876,5.010796,2.022067,27.943384,1.060691,130.99442,40.653284,37.018755,178.201162,42.652559
180,53,10.409029,5.14024,1.857563,27.625328,0.966132,132.987985,41.066329,36.652465,181.280884,45.78038
180,54,10.880938,5.043952,1.785525,27.892582,1.036074,136.246011,40.399661,36.97955,181.059578,46.192636
180,55,10.591553,4.756861,2.011339,28.124323,1.041393,136.011338,40.718239,36.736146,180.761442,45.761762
180,56,10.079614,4.914735,2.096967,28.357095,0.888194,138.235198,40.493484,37.372014,179.113167,43.930873
180,57,10.111747,5.251274,1.888169,28.742072,1.014126,138.40554,41.413533,37.03775,181.945452,45.179953
180,58,9.419668,5.057037,1.987793,27.604809,0.899534,140.213979,41.041179,37.07698,180.753735,44.205107
180,59,10.311171,5.436873,1.933493,28.267768,0.98079,143.731185,40.945889,36.867982,178.959655,45.324674
181,0,9.553498,4.889825,2.206673,25.040672,1.042548,146.916018,34.40383,36.761382,181.18772,45.016135
181,1,9.639239,5.073688,2.03445,25.037817,0.995365,147.740026,34.500204,37.692392,178.454445,43.55254
181,2,9.998925,5.139149,1.982519,24.735309,0.936483,150.011705,35.168866,36.962379,180.824579,45.713871
181,3,10.380665,5.100828,2.120807,25.588776,1.069555,151.909402,35.89251,36.83277,179.882436,45.889987
181,4,10.221305,5.01218,2.026635,25.599064,1.014254,152.373342,34.810045,36.951978,180.877548,44.9017
181,5,10.288167,5.356541,1.982059,25.613678,0.954724,155.897181,35.679754,37.028805,180.353996,44.803106
181,6,9.829316,5.038673,2.034226,25.754495,0.973678,156.206076,35.996143,37.080772,179.610069,44.046296
181,7,9.918512,4.687995,2.020365,25.204609,0.988876,159.668609,36.402272,37.138417,180.140202,44.903156
181,8,9.80997,5.373925,2.06406,25.342449,0.97256,159.743682,36.066178,37.240368,181.091767,45.860578
181,9,9.637181,4.701549,2.000474,25.643516,1.010344,160.697245,36.339632,36.768878,180.874111,45.943819
181,10,10.125168,4.46066,2.111137,25.751204,0.979013,163.365241,36.541989,36.832902,179.830726,44.603071
181,11,9.815744,5.158452,2.093727,25.624591,1.045387,164.750939,36.357825,36.773702,179.721158,46.446785
181,12,10.037949,5.095498,1.885649,25.084177,1.080652,165.271641,36.819125,36.868101,180.049277,46.390433
181,13,9.837386,4.903575,2.025312,25.77616,1.023672,164.517567,37.009526,37.144019,179.820433,43.297016
181,14,9.944992,4.890638,2.007388,25.417046,1.02268,165.97297,37.589079,36.741005,180.31918,47.513125
181,15,9.688954,5.303245,1.815952,25.583006,1.080223,166.210586,35.659484,37.080732,180.089207,44.120566
181,16,10.402903,5.268568,1.978174,25.763728,0.937626,166.32986,36.774538,37.185262,181.518753,43.110987
181,17,9.741701,4.49272,1.9322,26.284487,1.003641,165.740448,37.715049,37.434438,180.118669,42.810495
181,18,9.814138,5.171492,2.022657,25.656786,0.985934,164.896545,36.941102,37.264819,180.965996,45.420399
181,19,9.922486,5.15726,2.173411,25.812237,1.011571,164.831314,36.998752,37.176136,179.440955,45.833074
181,20,10.075247,5.124007,1.885229,25.677887,1.010875,161.25425,37.298326,37.219685,180.109983,45.550251
181,21,9.931626,5.237278,1.841301,26.078521,1.092812,164.985058,38.033125,36.81564,179.243382,44.412619
181,22,9.497283,5.001449,1.868005,25.125301,1.041882,163.074489,37.033104,37.064929,179.322648,43.103259
181,23,9.842066,5.093905,2.191286,26.328273,1.00565,160.451819,37.516096,36.874528,179.078189,44.496053
181,24,10.075405,5.243721,2.151145,25.951119,1.018653,159.258042,37.003002,37.118882,180.717868,45.257449
181,25,10.002451,5.093359,2.179199,26.9994,1.032865,157.302727,38.448891,37.069314,182.568306,45.500882
181,26,9.675627,5.104875,2.031655,26.37784,1.005607,155.757064,38.092309,37.060358,181.74784,45.541788
181,27,9.732736,5.134325,1.935332,26.574101,0.896348,154.365409,37.985428,36.953521,178.866875,45.557558
181,28,10.036961,5.062314,2.117778,26.845015,1.038142,151.944195,36.909338,36.847161,180.011613,46.394269
181,29,10.089499,4.710605,2.149602,26.354491,0.973106,149.947787,38.639272,37.186507,178.919774,45.814258
181,30,9.750768,4.670003,1.932334,27.121368,0.989044,147.674958,39.262683,36.880822,180.42168,44.982684
181,31,9.914577,5.02712,2.07921,26.55754,0.922327,148.123195,38.612652,37.219268,180.064576,45.416818
181,32,10.181954,5.066648,2.065972,26.375457,0.965978,144.953032,38.530011,37.265201,180.438694,44.265144
181,33,9.819969,5.151748,2.116477,26.677431,0.990509,142.526331,37.968349,37.327271,180.611967,45.496809
181,34,9.954707,5.224724,2.032851,26.71501,0.962129,141.384817,38.136054,37.104587,177.969072,45.308644
181,35,10.036095,5.416532,2.118523,26.423576,1.022393,138.153602,37.9237,37.203863,179.806086,44.488063
181,36,10.013307,4.912818,1.950758,27.145622,1.004926,137.358263,38.853713,36.657311,180.318475,44.170534
181,37,9.453859,5.13753,1.869662,26.859542,0.972891,135.417828,38.737783,36.828563,180.978355,44.06869
181,38,10.522254,4.81263,1.91919,27.386003,0.943348,132.955121,39.465211,37.009683,178.501033,45.35755
181,39,9.663935,4.671575,2.158047,26.511264,0.940581,132.905737,38.030134,37.056972,181.153354,44.587731
181,40,10.192505,4.78256,1.992935,26.609409,1.008172,130.541196,39.615478,36.866141,179.846763,45.338191
181,41,9.893787,5.026737,1.809168,27.23532,1.090683,129.592078,39.996533,36.750855,179.758735,44.691933
181,42,9.811182,4.946771,2.107464,27.204393,1.04429,128.420134,39.582453,36.903846,180.654693,43.748081
181,43,9.323556,5.078168,2.001808,27.082918,0.9299,126.463044,38.780458,37.108992,180.11542,45.930909
181,44,10.535756,5.336838,2.07956,27.898957,0.931601,126.571591,39.429448,36.905994,181.471285,43.714394
181,45,9.663475,5.351385,1.979935,27.808195,0.946455,125.96223,39.57618,36.916112,179.387511,44.992447
181,46,9.792942,5.107312,2.035093,26.904949,0.940326,125.968005,39.674342,36.734717,180.250045,45.033344
181,47,9.550363,5.198412,1.999795,27.412233,1.038931,125.195412,39.590976,37.220859,180.383919,43.349938
181,48,10.064584,5.345028,1.89261,27.324055,1.042389,127.163547,39.875416,37.099109,179.526074,44.608991
181,49,9.788235,5.122201,2.006203,27.840069,0.920765,127.194762,39.752309,37.236446,179.293728,45.32126
181,50,10.125909,5.144076,1.949126,27.620102,0.989478,127.287522,39.869161,36.749715,178.35803,46.620123
181,51,9.395434,4.844306,2.058266,27.632235,0.961533,127.427271,40.121019,37.230291,179.747263,45.72141
181,52,10.535482,4.922542,1.826373,27.171116,1.069338,129.477865,40.294374,37.19551,179.497119,46.026837
181,53,10.181455,5.119547,1.914501,27.755518,1.008701,128.416712,40.30605,37.29539,180.965595,45.698584
181,54,9.009929,4.917883,1.927734,28.244553,0.97409,129.407373,40.600149,36.898942,180.24302,45.563989
181,55,10.140161,5.149357,1.980799,27.820283,0.933966,131.870371,41.263564,36.754948,179.404613,44.457028
181,56,9.965582,5.317363,1.965668,27.896563,0.962782,132.928509,40.37994,37.08604,180.649086,44.404432
181,57,10.150314,5.204557,1.863284,27.552009,1.052304,134.81488,40.259865,37.34555,180.573908,44.577201
181,58,9.986795,4.904957,2.013437,27.950391,1.014336,136.974682,41.503513,37.10716,180.031336,44.66126
181,59,9.452616,4.95838,1.959491,27.860127,1.03752,138.246942,40.88973,36.964263,180.333333,44.069203
182,0,9.393301,5.115439,1.936934,25.06594,0.981357,150.961793,34.987086,37.260658,180.080993,43.358243
182,1,9.695988,4.864114,1.849522,24.944194,0.977083,153.799428,34.447814,36.613661,181.769834,44.945995
182,2,10.080249,5.071638,2.029899,24.696533,1.008067,156.614336,34.916303,37.164696,178.918001,44.60668
182,3,9.914143,4.905124,2.010566,25.137527,0.949957,157.532515,34.317037,37.049518,178.961464,44.172447
182,4,10.484571,4.926508,1.846057,25.268108,1.092437,158.643659,35.937623,37.325311,178.48076,46.654649
182,5,9.935684,4.990848,1.979787,25.552108,0.951815,160.035252,36.2811,37.121664,180.569533,45.69156
182,6,10.178438,4.80579,2.143377,25.604766,0.960809,163.394718,36.004956,36.975652,179.740029,44.746736
182,7,9.709515,5.401684,2.003437,25.267484,0.929508,164.386233,36.21813,36.812075,181.023835,46.694085
182,8,9.775592,4.940549,2.029627,25.269583,1.002262,162.759962,34.925291,37.00515,180.953641,46.341496
182,9,9.699515,5.166159,2.153794,25.19924,0.879028,166.494431,35.886409,36.635632,180.087883,43.246871
182,10,10.261431,5.341799,2.13588,25.470065,1.007593,168.063862,35.649543,37.222528,179.755808,45.442082
182,11,10.158329,4.774281,1.905904,25.896576,1.035891,167.840198,36.011819,37.100976,179.728532,43.647304
182,12,10.367188,5.230821,1.923338,25.808083,1.002721,170.727743,35.485517,36.943542,179.651251,46.910093
182,13,9.937513,5.235716,1.999109,24.946357,0.892017,169.882194,35.801413,36.809127,180.822341,45.64065
182,14,9.830507,5.074031,2.013882,25.981971,1.0162,170.928327,35.866259,36.909812,181.140682,45.433269
182,15,9.775102,4.61395,1.752363,25.948051,1.003503,171.735485,36.010478,37.126416,181.326554,45.972429
182,16,9.793831,5.208853,1.854304,25.83251,0.982672,171.438213,35.728828,37.248232,181.433965,45.389044
182,17,9.913807,4.839094,2.039435,26.400052,0.844602,171.109238,35.980361,36.999549,180.946635,44.956389
182,18,9.594509,5.058221,1.959045,25.998481,0.991657,170.883994,35.942431,37.32969,179.732177,46.304638
182,19,9.97416,5.066597,2.13732,25.698105,1.111518,169.876,36.652291,37.088978,180.203342,45.108143
182,20,9.920523,4.931191,1.989074,26.066812,0.972583,168.564796,35.979776,37.019721,179.638793,46.115875
182,21,9.403562,4.775304,2.065524,25.562862,1.004169,168.200332,36.20771,36.854814,178.736391,45.828518
182,22,9.685701,4.956725,2.026677,25.828047,1.060992,169.103227,37.597811,37.216366,180.687895,44.8783
182,23,10.054116,4.578545,2.096068,25.74235,0.972777,167.72548,36.876776,36.691019,178.754547,42.950225
182,24,9.823342,4.733888,1.965573,26.021828,0.944356,165.328877,36.757999,37.200939,179.313063,43.67734
182,25,9.54373,4.966529,1.972681,26.312816,1.031404,163.093641,36.728108,37.020457,180.845682,42.253386
182,26,9.35707,4.841418,2.103713,26.246189,1.068339,160.255952,37.193043,36.984862,179.783365,45.668406
182,27,10.039436,4.833556,2.066748,26.245216,0.986795,160.225491,37.941505,36.739259,180.969025,44.531588
182,28,10.434224,4.810126,1.836904,26.305696,1.032075,160.749788,37.250463,37.209993,181.172008,47.051122
182,29,10.099509,5.109709,1.834286,26.600404,1.060075,156.413773,36.90714,37.062997,180.526164,47.737016
182,30,10.368439,4.864227,2.156033,26.308364,0.980441,154.111018,38.330259,37.287825,179.242567,45.646276
182,31,9.991917,5.034163,2.100739,26.592716,0.944274,151.640515,37.962746,37.213572,181.355054,44.819517
182,32,9.626417,4.920286,2.030429,26.875289,0.959275,149.656524,37.733157,36.941852,178.759369,46.383224
182,33,10.173029,5.006216,1.756138,26.299813,1.014324,146.415436,38.960577,36.798563,178.948566,45.106997
182,34,9.899432,5.173009,1.992647,27.035609,0.963451,147.779578,37.84399,36.880094,180.706405,44.384779
182,35,9.90136,5.197857,1.869507,26.981448,0.958031,144.014283,38.780016,37.094622,180.223145,46.433088
182,36,10.121188,4.8884,1.982231,27.026951,1.010978,143.94846,38.484161,36.869757,178.903156,43.794837
182,37,10.212853,4.907078,1.715214,26.479041,1.000773,141.020903,38.489844,37.308881,179.096645,45.241353
182,38,9.837543,4.750118,1.931302,27.165188,0.974996,140.711495,38.171024,36.905583,180.739358,44.680261
182,39,10.502972,4.968624,2.118919,26.795896,0.972027,138.59841,38.7728,37.21897,178.282186,44.970666
182,40,9.745531,4.934725,1.975078,26.939928,0.919872,137.037047,39.006072,36.873844,180.145444,44.691288
182,41,9.783831,5.038831,1.955328,27.168194,1.011702,135.758253,39.452995,37.024105,181.409517,45.114368
182,42,9.560242,4.980956,2.127793,26.94506,1.01545,134.945403,39.993691,36.72585,180.277077,44.615291
182,43,9.925159,4.933035,1.903196,26.903542,1.030159,132.390973,38.727271,37.116982,178.867043,46.020044
182,44,10.058672,4.639109,1.948368,27.418841,0.925517,133.197818,39.468633,36.749592,180.310201,45.819605
182,45,9.902896,5.339063,1.899177,27.506889,1.022009,130.789142,40.200597,36.915812,180.258535,45.864918
182,46,10.288367,4.878973,1.849933,27.772259,0.986955,132.508215,39.029316,37.044961,180.683585,47.487179
182,47,10.395203,5.136609,2.002774,26.819648,1.021818,131.517153,39.406297,36.974408,181.702087,47.21478
182,48,9.610125,5.002117,2.135038,27.850336,1.057072,132.284473,40.19047,36.961011,177.788454,44.804633
182,49,10.183497,4.920447,2.047234,27.716548,1.013893,132.75889,39.306908,37.047896,181.285178,46.107234
182,50,9.783343,4.422592,1.90868,26.862856,1.064367,133.074228,40.2359,36.776589,180.991051,45.096554
182,51,9.987351,4.728104,2.052013,27.577237,1.029916,131.352097,40.209923,36.866024,179.933325,44.836599
182,52,9.867316,5.090989,1.913684,27.120729,1.043563,135.050013,40.186102,36.958478,180.042415,47.391093
182,53,10.47741,4.971327,1.904279,27.480559,1.117055,135.629824,40.144506,37.041712,179.599014,44.20684
182,54,10.380646,4.911451,2.033388,27.546669,0.897397,136.729985,40.16193,37.100498,181.678416,47.395322
182,55,10.120349,4.918396,1.996921,27.670834,1.068463,137.538062,40.587837,37.099822,181.369807,45.895824
182,56,10.20524,4.699723,2.038549,27.175417,0.97258,140.323986,40.708516,37.053827,180.620531,44.35687
182,57,9.545772,5.099071,2.069093,27.799555,0.989635,140.719576,41.973944,37.085424,181.460263,44.86252
182,58,9.401214,4.787342,1.939826,27.57724,0.981558,142.903826,39.253246,36.995737,181.460423,43.235354
182,59,10.055745,4.814511,2.030445,27.85986,1.015811,143.235185,40.947955,36.684368,180.041475,45.381288
183,0,9.95321,5.184525,2.141944,25.287004,0.976024,150.60274,34.974864,37.204627,181.434764,45.499448
183,1,10.107749,5.143502,2.218131,24.883385,1.004425,150.379853,34.551481,37.344718,179.804087,43.896728
183,2,9.76564,4.912275,1.994801,25.296366,0.883344,156.040098,35.452347,36.82725,180.591831,45.48308
183,3,9.958954,5.166001,2.054252,25.348826,1.027821,157.144298,35.567269,36.983943,180.368001,45.620263
183,4,10.453664,4.816196,2.026618,25.186197,1.067671,156.668728,35.011891,37.114415,179.039689,45.940946
