Batch_ID,Flour_kg_mean,Flour_kg_median,Flour_kg_q25,Flour_kg_q75,Flour_kg_trend_slope,Flour_kg_trend_r2,Flour_kg_num_peaks,Flour_kg_num_valleys,Sugar_kg_min,Sugar_kg_max,Sugar_kg_skewness,Sugar_kg_cv,Yeast_kg_iqr,Yeast_kg_skewness,Yeast_kg_kurtosis,Water_Temp_C_median,Mixer_Speed_RPM_iqr,Mixer_Speed_RPM_trend_slope,Mixer_Speed_RPM_trend_r2,Mixer_Speed_RPM_num_peaks,Mixing_Temp_C_mean,Mixing_Temp_C_median,Mixing_Temp_C_q25,Fermentation_Temp_C_std,Fermentation_Temp_C_range,Fermentation_Temp_C_q75,Fermentation_Temp_C_iqr,Fermentation_Temp_C_cv,Oven_Temp_C_num_peaks,Oven_Temp_C_num_valleys,Oven_Humidity_pct_median,avg_time_step,Mixing_Temp_C_Fermentation_Temp_C_diff_mean,Flour_kg_mean_deviation,Flour_kg_out_of_tolerance_ratio,Sugar_kg_deviation_std,Sugar_kg_out_of_tolerance_ratio,Mixer_Speed_RPM_critical_deviation_ratio,Mixing_Temp_C_mean_deviation,Mixing_Temp_C_max_consecutive_oot,Fermentation_Temp_C_deviation_std,Fermentation_Temp_C_max_deviation,Flour_kg_stability,Flour_kg_mean_change_rate,Sugar_kg_stability,Sugar_kg_volatility,Mixer_Speed_RPM_change_rate_std,Fermentation_Temp_C_stability,Fermentation_Temp_C_mean_change_rate,Fermentation_Temp_C_volatility,Final_Weight,Quality_Score
237,10.017052074074078,9.9892945,9.858635750000001,10.139273000000001,-0.003819164703640175,0.04232518789425027,14,17,4.585876,5.438378,0.10103337738872759,0.035759521010645924,0.13316625000000015,0.09317036229605401,-0.4745365336766789,26.501961,28.178796000000006,-0.7663955513626834,0.6960810231070876,3,37.80407285185185,37.8640425,36.350184750000004,0.2054701831549742,0.7955509999999961,37.16404925,0.23590850000000074,0.005545584467649034,16,16,44.827347,1.0925925925925926,0.7529406666666665,0.17052074074074172,0.09259259259259259,3.5630917455923283,0.09259259259259259,0.09259259259259259,-0.5155977582846,6,0.5553248193377681,1.1774135135135106,0.8045681636890671,0.028454599054332945,0.8601626783364511,0.035759521010645924,0.008789581157097872,0.8329694413479658,0.006554570123662646,0.005545584467649034,43.86,93.34
238,10.01231161818182,10.006628,9.826386500000002,10.227485,0.001843579076479081,0.010414258244966994,12,15,4.635504,5.487595,0.1354104749178639,0.03418572541348836,0.11627050000000017,-0.30139561570364176,-0.32343308058659703,26.446299,29.075529499999988,-0.7645315651515151,0.681768026987062,5,38.01064043636364,38.210509,36.663405499999996,0.18635208095444142,0.8639650000000003,37.087192,0.2241770000000045,0.005042243784174373,19,16,44.829348,1.0545454545454545,1.0524748000000006,0.12311618181818192,0.03636363636363636,3.425454214892782,0.05454545454545454,0.12727272727272726,0.02800114832535904,7,0.5036542728498417,1.4040027027026998,0.784965675570465,0.031549070375459363,0.8569380434786819,0.03418572541348836,0.008130660220223606,0.8439530840024583,0.00598390338863515,0.005042243784174373,44.13,94.26
239,10.010690842105262,9.993255,9.819416,10.171074,0.00177824993518279,0.012891136001557857,14,15,4.645865,5.455464,0.25050003388930997,0.03716127844516705,0.12161700000000009,0.40983971101030847,-0.12549104309138404,26.515037,30.082922999999994,-0.7581068666709878,0.7088588694167616,6,38.09163275438596,38.151565,36.473679,0.19256330504946984,0.9757279999999966,37.10601,0.26184699999999594,0.0052086894876365334,17,17,44.975062,1.0175438596491229,1.1220062280701755,0.1069084210526315,0.07017543859649122,3.710214663656239,0.12280701754385964,0.21052631578947367,0.24113882733148678,6,0.5204413649985671,1.3677297297297242,0.8090709676869123,0.028192072702311017,0.8483668123494555,0.03716127844516705,0.0073863639621020456,0.8463302940713686,0.005690568730585231,0.0052086894876365334,44.5,96.37
240,10.011461339285715,10.001522,9.81477575,10.244608750000001,0.002778714661654138,0.027533830717098518,18,17,4.599019,5.341757,0.09472232833094843,0.03519269874634454,0.12851250000000003,0.61354885571412,-0.2041189330745916,26.403536,28.066788250000002,-0.7221899135338347,0.6647400421712713,7,38.21944491071429,38.162982,36.793259000000006,0.16138644903224073,0.6964550000000003,37.0501935,0.198185500000001,0.004367628886059694,17,13,45.0084305,1.0357142857142858,1.2688583928571429,0.11461339285714356,0.07142857142857142,3.5086133620593896,0.10714285714285714,0.07142857142857142,0.5774866071428565,5,0.43617959197902895,1.2074135135135078,0.7980368207302158,0.03308646634544214,0.858910505544675,0.03519269874634454,0.008936695915054709,0.8629879332698063,0.004905077174698522,0.004367628886059694,44.25,95.97
241,10.117075755102041,10.074571,9.957023,10.386187,0.0020483718367346948,0.008085728354851936,13,16,4.603207,5.326177,0.0277178442298883,0.034888751109989076,0.13284799999999986,-0.20099941749548159,-0.49638471557679553,26.659375,27.646404999999987,-0.8253295491836735,0.674477008314525,6,37.67088408163265,37.972291,36.175143,0.21011373387197935,0.8025040000000061,37.158079,0.35808000000000106,0.005684621624607347,16,18,45.032806,1.2040816326530612,0.7091040816326535,1.1707575510204087,0.1836734693877551,3.4427983348651128,0.14285714285714285,0.10204081632653061,-0.8660945220193337,6,0.567874956410755,1.252300000000008,0.7682545227019816,0.0371493071955232,0.8540817222338608,0.034888751109989076,0.009198937849039227,0.8364308309727027,0.006646498886582703,0.005684621624607347,45.93,92.07
242,9.964094711538461,9.9602825,9.7827105,10.1401955,-0.002922858575941266,0.02177173954414983,15,13,4.627823,5.359388,-0.5345345972456266,0.03616714037444485,0.1047610000000001,0.03858542000750539,-0.03982456415468194,26.5982165,30.537124000000006,-0.7899497184325113,0.6639074630217512,5,38.1198555,38.312655500000005,36.94559375,0.19705377206181257,0.8578210000000013,37.190663,0.2968882500000021,0.005321039055482878,17,18,45.07531,1.1346153846153846,1.08690573076923,-0.3590528846153849,0.09615384615384616,3.6384324330602174,0.09615384615384616,0.1346153846153846,0.3154092105263156,8,0.5325777623292232,1.3251297297297373,0.7780748563771267,0.0345222976704437,0.8611048536060983,0.03616714037444485,0.009586924187940243,0.8446084056162422,0.006121205336967296,0.005321039055482878,43.82,93.16
243,9.981503614035088,10.031505,9.757512,10.147648,0.0005132326938034737,0.0010591888745172398,18,16,4.620665,5.467454,0.21920379109119212,0.039189442711334656,0.11475000000000013,-0.2574862618024659,-0.25034126076066565,26.558579,29.98602200000002,-0.7382172296473946,0.6778417262260596,5,38.07231071929825,37.93122,36.205778,0.1788620836384328,0.8448810000000009,37.133585,0.2382959999999983,0.004833892144390518,13,16,45.183432,1.0175438596491229,1.0706403684210526,-0.1849638596491232,0.05263157894736842,3.934692720570536,0.14035087719298245,0.12280701754385964,0.1902913665743308,5,0.4834110368606292,1.323081081081076,0.8015160897201832,0.03150439066117232,0.8556432776134493,0.039189442711334656,0.007663173850798836,0.8619503893935319,0.0053314761888990075,0.004833892144390518,44.29,90.75
244,10.05159998181818,10.063357,9.8278555,10.2865755,-0.0017027047619047634,0.008470633875945783,19,17,4.719742,5.414155,0.2228771247355737,0.031395924420206875,0.13417950000000012,0.16226763563442081,-0.2769134840620868,26.378397,27.339721500000024,-0.7439976125541126,0.6668564527785181,5,37.841716927272735,37.939405,35.943703,0.17235526355728822,0.9193519999999964,37.138041,0.20823099999999783,0.004655880443191043,14,13,45.176853,1.0727272727272728,0.8228832909090908,0.5159998181818171,0.10909090909090909,3.1812469447867473,0.10909090909090909,0.12727272727272726,-0.416534401913875,10,0.4658250366413195,1.332324324324315,0.7807199047833475,0.03765759418255896,0.8749936581487987,0.031395924420206875,0.008248929815215304,0.8629151719905562,0.0054395021423729135,0.004655880443191043,46.54,93.0
245,9.97983741509434,10.037146,9.729416,10.224178,0.0011464173520399968,0.0047121128324696185,15,14,4.650539,5.464427,0.13775019505108738,0.03916460284618416,0.1319650000000001,-0.10811971476435661,-0.3890738065187591,26.551574,29.291386000000017,-0.8187716366715048,0.720176543342849,4,38.05946735849056,38.283321,36.721016,0.17338490035628895,0.6834340000000054,37.164266,0.2607439999999954,0.0046806936354631375,16,17,44.949723,1.0943396226415094,1.0169019056603776,-0.20162584905660372,0.018867924528301886,3.919850756897261,0.1320754716981132,0.18867924528301888,0.1564930486593847,7,0.4686078388007809,1.056994594594604,0.7962420843326828,0.030953069469324253,0.8437489317601037,0.03916460284618416,0.009434931891042856,0.8731060692261416,0.004654277668714147,0.0046806936354631375,46.68,90.0
246,9.959151754716983,9.943632,9.833612,10.151164,-0.0025287056926302154,0.029610962237840238,15,15,4.623478,5.345161,-0.1154985107386282,0.03929164705949711,0.11404999999999998,-0.10667119050241892,-0.09792718276817647,26.565553,29.878668000000005,-0.8215747127076282,0.7032615862641624,7,38.26269326415094,38.485759,36.608021,0.18126047566550396,0.7482019999999991,37.16152,0.23316700000000168,0.004893886636812607,14,14,44.857638,1.0754716981132075,1.2245497358490562,-0.40848245283018925,0.03773584905660377,3.9372885431064755,0.1320754716981132,0.16981132075471697,0.691298063555114,8,0.48989317747433503,1.171040540540535,0.8179046165847046,0.02815863709030795,0.8430504856398794,0.03929164705949711,0.00841018118932235,0.8574064346647358,0.005776258452961524,0.004893886636812607,43.97,93.93
247,9.983407499999998,9.975848,9.786268999999999,10.215857,0.00220273957621326,0.014985840304091476,14,14,4.657889,5.392676,-0.08433418908985744,0.03997094309279929,0.12165650000000006,-0.21355221278582845,-0.2559864026300711,26.4941645,28.937812250000007,-0.7616803278195489,0.7164091945585697,5,38.19349841071429,38.4033265,36.9424645,0.1764788313209962,0.7941199999999995,37.0734985,0.19181724999999972,0.004773718697795849,15,18,45.0462555,1.0357142857142858,1.2246608035714286,-0.16592500000000046,0.07142857142857142,3.998839326452666,0.19642857142857142,0.10714285714285714,0.5092063439849622,5,0.47696981438107083,1.1553459459459479,0.778060978733218,0.033406187077709946,0.8473102378121586,0.03997094309279929,0.007335289545375558,0.8627790521226616,0.004781141298999677,0.004773718697795849,45.62,95.52
248,10.034265807692305,10.018844000000001,9.87005875,10.189943,-0.0014517669256381759,0.006181289028294016,15,18,4.576176,5.288236,-0.5230920436756179,0.03342672329252531,0.10821775000000011,0.7764192190655819,0.4616228023158593,26.295189,28.432245249999994,-0.7857520376077864,0.6579922612788267,6,38.25589046153846,38.1061455,36.932181,0.1977582427518017,0.8539239999999992,37.14223675,0.2692405000000022,0.0053427203372766454,15,15,45.3481375,1.1346153846153846,1.2413678461538462,0.3426580769230783,0.038461538461538464,3.346255288296529,0.07692307692307693,0.11538461538461539,0.6733959514170045,3,0.5344817371670316,1.1743972972973047,0.7889907340819947,0.03259404662125724,0.862166847988438,0.03342672329252531,0.008741750971518162,0.8444638141299494,0.005752687561803813,0.0053427203372766454,45.85,91.46
249,9.99111424,10.022027,9.78906275,10.17463275,0.003415288163265301,0.04061191260515104,13,14,4.625212,5.290766,0.06092403546657607,0.032870124616704625,0.13172799999999985,-0.11580242097054057,-0.5192882777437551,26.341337,29.60747225,-0.8560379129891957,0.7126892048823956,5,37.63881286,37.663242999999994,36.178554500000004,0.21678732774732037,0.9745729999999995,37.183364,0.32181649999999706,0.005857886781421868,13,13,44.9848755,1.16,0.6310426800000003,-0.08885759999999934,0.04,3.2670494620350494,0.06,0.12,-0.9504924736842105,8,0.5859116966143794,1.3339567567567547,0.8132135468963139,0.027096345887367576,0.8595562197841908,0.032870124616704625,0.010055061765388347,0.8349534066469905,0.006347327692418439,0.005857886781421868,45.92,94.38
250,10.024453877551021,10.058901,9.803096,10.228404,0.00038090653061225273,0.00035095076661541426,15,13,4.560689,5.417866,0.38580343668706985,0.04371829305385596,0.13815299999999997,-0.1904578379633396,-0.9853200773249657,26.24787,28.786561000000006,-0.9008338180612248,0.75268535895156,5,38.29706848979592,38.087351,36.988673,0.18421021551802053,0.8634149999999963,37.090059,0.20151499999999345,0.0049793902971622065,15,17,44.980636,1.1428571428571428,1.3025361224489798,0.24453877551020448,0.08163265306122448,4.347035501521673,0.1836734693877551,0.061224489795918366,0.7817591836734694,8,0.49786544734600147,1.268210810810803,0.7922551031747157,0.03243888261736316,0.829531009357897,0.04371829305385596,0.009422997876259144,0.8546236584782106,0.005551602182711754,0.0049793902971622065,42.72,92.4
251,9.975567551724138,9.9293955,9.7563265,10.19105775,-0.000980498754191153,0.003968099903342083,17,18,4.668831,5.433501,0.26441579794970155,0.032500163096737936,0.13528375000000015,0.22818521793877325,-0.7241034962498625,26.519683,28.6644345,-0.7271992115106589,0.6738044458949202,7,38.018324862068965,38.1005485,36.53610225,0.19549652945512155,0.8725609999999975,37.1413055,0.2950050000000033,0.005284186134893895,18,18,45.075258500000004,1.0172413793103448,1.0217989137931034,-0.2443244827586211,0.017241379310344827,3.257851572269636,0.05172413793103448,0.15517241379310345,0.04822332123411977,8,0.5283689985273555,1.2838378378378397,0.794716073749866,0.03167360967177127,0.8588582177789367,0.032500163096737936,0.009907030917057103,0.8446489062208822,0.006071179669057393,0.005284186134893895,45.79,91.19
252,10.026641041666666,10.020563,9.850073250000001,10.202452749999999,-0.003084872014763348,0.020572166289707466,13,9,4.641055,5.460959,0.7145110328072283,0.03237976616613688,0.11691550000000017,0.6028387755915336,0.07142055101740397,26.491157,30.65269274999997,-0.9409916696699957,0.7588283651297417,4,38.11277208333333,38.077419500000005,36.6599005,0.20499930012776232,0.880116000000001,37.09236175,0.28844349999999963,0.005548549438857712,15,15,44.978617,1.1458333333333333,1.166304833333333,0.266410416666667,0.125,3.220568687676865,0.041666666666666664,0.1875,0.29676864035087724,6,0.5540521625074657,1.4042243243243189,0.7845899353222374,0.029386487287261003,0.876199392753074,0.03237976616613688,0.007584563637109777,0.8407074598051536,0.006211942539942476,0.005548549438857712,46.08,93.3
253,10.064761913793102,10.0786865,9.872353500000001,10.252659000000001,-0.0014020671506352088,0.008344937093261845,17,15,4.561645,5.346876,-0.40015718385498017,0.03600030054302226,0.11439499999999958,-0.1305241103650545,-0.19363952974803,26.367230499999998,29.30294975000001,-0.7120037224153312,0.6616847513856603,8,37.976783068965524,37.8438465,36.536083749999996,0.19752612740071537,0.8097629999999967,37.13168975,0.2947272500000011,0.005344455584247664,14,13,45.0784545,1.0,1.017709448275862,0.6476191379310342,0.034482758620689655,3.607815975853529,0.10344827586206896,0.15517241379310345,-0.061097186932849594,7,0.5338543983803118,1.25445945945945,0.8034055692234413,0.027785837466960835,0.8452355151392323,0.03600030054302226,0.006759089057382147,0.8366419511021739,0.0062957775577264325,0.005344455584247664,44.25,93.86
254,9.971197307692307,10.007338,9.8049875,10.11283025,0.0021592933492700387,0.020769966358595127,16,15,4.620505,5.322097,-0.12229088084771568,0.03132776907984286,0.1123805,0.09970054792898578,0.18899817833934884,26.2991585,28.797847250000018,-0.8147700572440876,0.6862645701750624,3,37.874750826923076,37.904066,36.515012999999996,0.1367615582754436,0.7351120000000009,37.004028749999996,0.1857667499999991,0.0037052827597706573,14,17,45.073907000000005,1.1153846153846154,0.9648664423076928,-0.2880269230769245,0.019230769230769232,3.1167237638644054,0.057692307692307696,0.1346153846153846,-0.3296030870445342,7,0.3696258331768746,1.0699216216216205,0.828712817819031,0.027294773835904562,0.868853195241846,0.03132776907984286,0.006686812170097122,0.8858079326225935,0.004063011190312344,0.0037052827597706573,44.2,91.93
255,10.003181777777778,10.0120425,9.814304,10.211994,0.0001812025157232705,0.00010432385936531237,15,15,4.644399,5.495455,0.2670942859952586,0.0315630124576617,0.17616000000000032,0.0858746812408991,-0.9996350151975957,26.501859,28.89467375000001,-0.7366692968934628,0.6414856024212062,6,37.7593825,37.872737,36.20894225,0.20504571410214886,0.8168879999999987,37.137598499999996,0.2721217499999966,0.005545916408174407,16,16,44.658829499999996,1.0740740740740742,0.7870051666666662,0.03181777777777839,0.1111111111111111,3.1833817844046353,0.05555555555555555,0.18518518518518517,-0.633203947368422,7,0.5541776056814834,1.2053351351351342,0.7848671651229613,0.03233744414386332,0.8692773331521768,0.0315630124576617,0.009164332150564305,0.8424657041513326,0.006549410931354946,0.005545916408174407,45.1,91.34
256,9.996045773584907,10.038746,9.755824,10.160644,0.001757722464118689,0.008465771227876536,16,13,4.585742,5.444195,-0.09223401712291406,0.035426937112624624,0.13949500000000015,-0.4615732949613385,-0.4854479403925467,26.500727,26.879321999999974,-0.7872708650217706,0.7005889286952018,5,38.22457983018868,38.361095,36.742737,0.18798034955084797,0.8275019999999955,37.08978,0.25183699999999476,0.005087117983789226,13,14,44.975567,1.1132075471698113,1.2723506603773584,-0.03954226415094405,0.05660377358490566,3.5532896808857046,0.09433962264150944,0.1320754716981132,0.5909995531281023,7,0.5080549987860756,1.2712513513513486,0.7946980363447738,0.03364554440949973,0.8558248857925946,0.035426937112624624,0.007856747579486718,0.8403714295606098,0.006482672314123515,0.005087117983789226,45.12,92.95
257,10.055076509433963,10.048295,9.866248,10.263695,0.0006447416545718477,0.00100605234658157,13,11,4.505126,5.383528,-0.3911789036324982,0.035363642955520816,0.1347750000000001,-0.1644887349040686,-0.6954085219331816,26.547206,29.766062000000005,-0.7572874763747783,0.6550119447001465,5,37.788180849056594,38.044165,36.194304,0.16751694303692624,0.8055840000000032,37.111602,0.23478000000000065,0.004527965670968873,16,16,45.081264,1.1132075471698113,0.7921090566037733,0.5507650943396241,0.1509433962264151,3.5490074117681427,0.11320754716981132,0.1320754716981132,-0.5574188182720962,6,0.4527484946943952,1.2288,0.7879788543604759,0.03302967158324697,0.8538350938658252,0.035363642955520816,0.009731405132404452,0.8721394313812584,0.004669472265536951,0.004527965670968873,43.32,94.1
258,9.919703596153848,9.866,9.746104249999998,10.111449,0.0002450452915563956,0.00018750832118679084,12,16,4.686312,5.39682,0.07941390745194075,0.035103187708819414,0.10364150000000039,-0.504700169693126,0.08053341315155027,26.394154,26.63323575000001,-0.7857819389140271,0.6707143287440782,10,37.859768980769225,37.7350685,36.4663535,0.1980694332939023,1.0031660000000002,37.099736500000006,0.2400480000000016,0.005355199617283477,14,15,45.096280500000006,1.1153846153846154,0.8733917307692306,-0.8029640384615384,0.057692307692307696,3.526201005642406,0.07692307692307693,0.19230769230769232,-0.36902899797570793,5,0.5353227926862224,1.3841945945945957,0.7935200738387713,0.032353932510163566,0.8552477455932452,0.035103187708819414,0.010279153045969611,0.8542293103645898,0.005999103017706793,0.005355199617283477,43.53,93.2
259,9.996493803921568,9.974025,9.703036,10.267287,0.00046217176470589067,0.0004305664858274275,15,14,4.707668,5.374063,0.34735506437099867,0.03348604608137054,0.11703950000000019,0.1985404681580368,-0.6002388859292069,26.188927,29.311928499999965,-0.8285399960180994,0.6941362558322342,6,38.190713960784315,38.109447,36.7957675,0.18400643757758256,0.8296149999999969,37.1007375,0.2391540000000063,0.004978171464046962,12,16,45.091882,1.1176470588235294,1.22805831372549,-0.035061960784312916,0.09803921568627451,3.371684556801744,0.0784313725490196,0.09803921568627451,0.5018788441692467,9,0.4973146961556286,1.284935135135132,0.7552401958346129,0.040953133255289736,0.8710987422201021,0.03348604608137054,0.008539879395126154,0.8490211957431616,0.005750914248428916,0.004978171464046962,43.83,91.96
260,9.90578458490566,9.883266,9.724498,10.030442,0.0016594287211740078,0.010729196116131825,16,20,4.648748,5.391076,0.04244702269978346,0.03238665707054001,0.09172199999999986,-0.013868913342644788,0.008294161867106187,26.411345,28.260178999999994,-0.7992789040477343,0.7074563012996467,6,38.13868411320755,38.592988,36.824695,0.19988652202586488,0.7910219999999981,37.088934,0.3103219999999993,0.005409650150481739,15,14,45.036363,1.0943396226415094,1.188693547169811,-0.9421541509433959,0.018867924528301886,3.2414505195923855,0.07547169811320754,0.11320754716981132,0.36495819265143903,9,0.5402338433131484,1.1540189189189105,0.797329453176911,0.03284759499137512,0.8735213909902214,0.03238665707054001,0.009309946336451729,0.8269816931409589,0.006906569384155615,0.005409650150481739,44.16,92.04
261,10.00737674509804,10.015559,9.844602,10.1616655,4.8394660633483964e-05,6.025787536910109e-06,14,13,4.57206,5.361174,-0.2860635186959914,0.036130464856067565,0.13266899999999993,0.1365167935772987,-0.7943815162558745,26.431701,29.677960499999983,-0.8271362984615385,0.7353208039284436,6,38.10797766666667,38.086802,36.8427005,0.17906270219399825,0.8744609999999966,37.1107905,0.23983100000000235,0.004837561650655101,15,14,44.657753,1.0980392156862746,1.092903725490197,0.07376745098039164,0.13725490196078433,3.6157489451963225,0.09803921568627451,0.058823529411764705,0.28415175438596535,7,0.4839532491729682,1.289445945945942,0.7731370487340377,0.034861565694355175,0.8521317351009327,0.036130464856067565,0.008070926254810996,0.8608148927686582,0.00538542651568188,0.004837561650655101,45.28,92.14
262,9.959779314814812,10.0006255,9.7590695,10.1298635,0.00053297408042691,0.0008039444865158921,16,15,4.50814,5.335154,-0.4402078301635361,0.03766784159072258,0.1502222499999999,0.26699088160039947,-0.5673836575164604,26.353279,29.296784000000002,-0.7840964851534209,0.6839450275679055,4,37.81696625925926,37.712229,36.516593,0.19325511730507172,1.0025910000000025,37.13582375,0.268923749999999,0.005225195804739905,16,17,45.0135645,1.0925925925925926,0.8317269444444441,-0.4022068518518516,0.07407407407407407,3.7451799080384243,0.1111111111111111,0.12962962962962962,-0.4816677387914239,7,0.5223111278515453,1.4202108108108098,0.7805117362996491,0.033710218160903,0.8520935499112918,0.03766784159072258,0.00820524614162862,0.8500401541671603,0.005561329313956279,0.005225195804739905,43.34,96.17
263,10.041614124999999,10.029704500000001,9.881895250000001,10.26738725,0.0007626023581681405,0.001716714198568719,12,14,4.630829,5.382659,-0.18621284019515746,0.034197968086224204,0.16139125000000032,-0.03164508082214889,-0.4755233949233868,26.576023499999998,29.73760150000004,-0.7281768842788792,0.6626238079722113,5,38.061727178571424,38.098721999999995,36.542395,0.18770511482036653,0.8689819999999955,37.101423499999996,0.25189400000000006,0.005076336093512904,15,17,44.7146835,1.0357142857142858,1.0852324464285716,0.41614125000000074,0.14285714285714285,3.4453068195570187,0.10714285714285714,0.10714285714285714,0.1624399436090231,6,0.5073111211361258,1.1758486486486406,0.7764584821517476,0.034295789136317374,0.8580321653661822,0.034197968086224204,0.007636411212634324,0.8532506527937121,0.005568344065506102,0.005076336093512904,44.13,94.77
264,9.999397490909091,10.013019,9.8491515,10.1564175,0.005660958369408374,0.14815468477222088,17,17,4.59709,5.425448,0.20605269087743944,0.032709924203917135,0.12272850000000002,0.06616303802145419,-1.0746738514622562,26.31673,27.577151499999985,-0.7245811851370849,0.654269853365985,4,37.759582418181814,37.971222,36.212469999999996,0.15292389825840416,0.6973449999999985,37.119381000000004,0.19258500000000822,0.0041303715496512385,11,16,45.138864,1.0727272727272728,0.7353349818181809,-0.006025090909090445,0.03636363636363636,3.2714615282828694,0.09090909090909091,0.09090909090909091,-0.6326778468899537,6,0.4133078331308221,1.0570702702702612,0.8258987161848755,0.026267725132556544,0.8752532110816489,0.032709924203917135,0.0074754590682719994,0.8750381154875165,0.004794468726517862,0.0041303715496512385,44.15,92.98
265,9.995306081632652,9.95285,9.863901,10.248018,0.0019267677551020451,0.00854137069794189,14,13,4.612251,5.356583,-0.0055170059180734065,0.03501578389687827,0.12929500000000016,0.2415552238118726,-0.522354959047346,26.188907,27.941665999999998,-0.8856811216326533,0.7183009759219049,7,38.11754473469388,37.964377,36.641089,0.18279210573037505,0.7191600000000022,37.145096,0.26694200000000023,0.004938457478631921,14,14,45.034406,1.163265306122449,1.1035365102040817,-0.04693918367346844,0.10204081632653061,3.485713195353165,0.10204081632653061,0.08163265306122448,0.30932824919441515,7,0.49403271819020284,1.0457486486486487,0.7725522288378374,0.036036054352163116,0.8544851770102027,0.03501578389687827,0.009088407461294632,0.8433515026830534,0.006274899583075051,0.004938457478631921,45.28,92.29
266,10.084414727272726,10.133292,9.8696325,10.278759,0.001272169119769117,0.005572030856340938,16,15,4.651901,5.35471,0.44035837519893817,0.03223929863247613,0.10842249999999964,0.19564156674017152,-0.28039464876403786,26.388673,27.682267999999965,-0.7181007554834055,0.6309929424155812,5,37.863870854545446,37.502046,36.216989999999996,0.1843874627420743,0.8737099999999955,37.171763999999996,0.27868749999999665,0.0049794558491795165,15,15,45.209439,1.0727272727272728,0.8342297999999998,0.8441472727272729,0.03636363636363636,3.2023688885549477,0.05454545454545454,0.12727272727272726,-0.35823459330143564,11,0.49834449389749813,1.1849081081080988,0.795810561733785,0.030843601015696085,0.8680848646311232,0.03223929863247613,0.007837420147710722,0.8546308896907064,0.005432183557335646,0.0049794558491795165,43.63,91.63
267,10.003652333333333,10.025984,9.7969405,10.207957,-0.000674476538974645,0.0014472100185150244,12,13,4.571027,5.446358,-0.07176243100237022,0.03638998759284201,0.13818249999999987,-0.25671606136758046,-0.32404896731980326,26.669392000000002,28.835177999999985,-0.8105840364017532,0.7272237743750071,5,38.17924548148148,38.108398,36.711053750000005,0.16150625768981883,0.5986629999999948,37.168575249999996,0.24428274999999644,0.004359577748775223,14,17,44.907772,1.0555555555555556,1.132938018518519,0.03652333333333311,0.05555555555555555,3.659934849112712,0.09259259259259259,0.1111111111111111,0.4716986354775835,8,0.4365033991616726,0.9331567567567494,0.7940787469772168,0.028440872593535664,0.8623474779128995,0.03638998759284201,0.009438998397858842,0.8813852618368321,0.004482604526465295,0.004359577748775223,45.58,91.43
268,10.022675490196079,10.025758,9.818263,10.233623999999999,0.00257281656108597,0.019613269512555705,16,16,4.650007,5.370237,0.4386625866235823,0.031962044711573545,0.09777049999999976,-0.08948781523927224,-0.7957256263344461,26.693042,27.80590650000002,-0.8150429904977377,0.7060575541881297,4,37.77918701960784,37.841809,36.3343785,0.20894357324645915,0.9176789999999997,37.12291999999999,0.3024609999999939,0.005645600605501423,14,13,44.542929,1.1568627450980393,0.7692056470588239,0.2267549019607842,0.09803921568627451,3.164482204451794,0.0784313725490196,0.21568627450980393,-0.5810867905056765,6,0.5647123601255652,1.36295135135135,0.785758852476466,0.03269222074938978,0.8647336821628998,0.031962044711573545,0.010179891827492732,0.851415118718433,0.005916440472155269,0.005645600605501423,44.55,92.26
269,10.024097222222224,10.049217500000001,9.90489425,10.18967,0.0026344522203163704,0.028885529831259995,15,16,4.567142,5.389863,-0.5679180770375176,0.02812629945018196,0.11421674999999976,-0.19490463510969477,0.09526246343703626,26.463331,30.69635900000003,-0.75096606304555,0.6444804072553513,4,37.693205148148145,37.415841,36.19308025,0.14529500631777953,0.6196640000000002,37.082691,0.18092774999999506,0.003926547970872084,16,17,45.1702515,1.0925925925925926,0.6899627592592589,0.2409722222222228,0.037037037037037035,2.831196511136883,0.037037037037037035,0.09259259259259259,-0.807354873294348,5,0.39268920626426895,0.9064108108108097,0.8098252533206335,0.03026937083725252,0.8851889729377134,0.02812629945018196,0.009023579263621285,0.895834941050801,0.004118318846165545,0.003926547970872084,43.4,94.28
270,9.978111054545455,9.984429,9.809224,10.1490025,0.00035766731601731024,0.0005161790891022312,18,14,4.570329,5.326727,-0.3071103660352132,0.033688028262826804,0.1393654999999998,0.14557363108458127,-0.29599625640912786,26.418807,28.251451499999973,-0.7316391538961037,0.6703895540054075,4,37.886480727272726,38.108035,36.385690499999995,0.18830799728384465,0.7458960000000019,37.144424,0.20545249999999982,0.005086446677186509,17,18,44.925631,1.0363636363636364,0.8649587818181816,-0.21888945454545514,0.01818181818181818,3.3589979562822645,0.07272727272727272,0.10909090909090909,-0.29873492822966485,7,0.50894053319958,1.21526756756757,0.8139951073268508,0.028130125996693803,0.8685035252188884,0.033688028262826804,0.00730401569925309,0.8556362007512089,0.005425998920891858,0.005086446677186509,45.52,94.68
